PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;4;1;28079004_1_38;2023;09;11;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;12;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;13;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;14;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;15;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;16;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;17;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;18;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;19;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;20;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;N;43;N;16;N;8;N;314;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;21;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;22;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;N;1;V
28;079;4;1;28079004_1_38;2023;09;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;24;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;25;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;3;V;2;V;1;V
28;079;4;1;28079004_1_38;2023;09;26;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V
28;079;4;1;28079004_1_38;2023;09;27;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V
28;079;4;1;28079004_1_38;2023;09;28;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;1;28079004_1_38;2023;09;29;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V
28;079;4;1;28079004_1_38;2023;09;30;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V
28;079;4;6;28079004_6_48;2023;09;01;0.5;V;0.6;V;0.6;V;0.5;V;0.4;V;0.4;V;0.4;V;0.5;V;0.6;V;0.6;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.5;V
28;079;4;6;28079004_6_48;2023;09;02;0.6;V;0.6;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;09;03;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;09;04;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2023;09;05;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.7;V;0.7;V;0.4;V;0.4;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V;0.5;V;0.6;V
28;079;4;6;28079004_6_48;2023;09;06;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V;0.5;V;0.5;V;0.5;V;0.4;V;4.1;N;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.5;V;0.6;V;0.5;V;0.7;V
28;079;4;6;28079004_6_48;2023;09;07;0.6;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.4;V;0.4;V;0.5;V;0.6;V
28;079;4;6;28079004_6_48;2023;09;08;0.5;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.7;V;0.6;V
28;079;4;6;28079004_6_48;2023;09;09;0.5;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2023;09;10;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.4;V;0.4;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;09;11;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;09;12;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.3;V;0.4;V;0.4;V;0.5;V;0.5;V;0.6;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.3;V
28;079;4;6;28079004_6_48;2023;09;13;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.6;V;0.4;V
28;079;4;6;28079004_6_48;2023;09;14;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;1.4;N;0.3;V;0.2;N;0.3;N;0.3;V;0.4;N;0.3;V;0.3;V;0.4;V;0.5;V;0.4;V;0.5;V
28;079;4;6;28079004_6_48;2023;09;15;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V
28;079;4;6;28079004_6_48;2023;09;16;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.5;V;0.5;V
28;079;4;6;28079004_6_48;2023;09;17;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2023;09;18;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2023;09;19;0.4;V;0.5;V;0.5;V;0.5;V;0.4;V;0.3;V;0.4;V;0.5;V;0.6;V;0.7;V;0.6;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.5;V
28;079;4;6;28079004_6_48;2023;09;20;0.5;V;0.4;V;0.4;V;0.3;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;N;3;N;0.1;N;1.2;N;3;N;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V
28;079;4;6;28079004_6_48;2023;09;21;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V
28;079;4;6;28079004_6_48;2023;09;22;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
28;079;4;6;28079004_6_48;2023;09;23;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.6;V;0.7;V;1;V;0.6;V
28;079;4;6;28079004_6_48;2023;09;24;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.3;V;0.4;V;0.4;V;0.5;V;0.8;V;0.7;V;0.6;V;0.5;V
28;079;4;6;28079004_6_48;2023;09;25;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.5;V;0.7;V;0.8;V;0.6;V;0.5;V;0.6;V;0.5;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;1.1;V;1.2;V;0.7;V;0.7;V
28;079;4;6;28079004_6_48;2023;09;26;0.6;V;0.5;V;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.5;V;0.7;V;0.7;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.4;V;0.4;V;0.3;V;0.4;V;0.5;V;0.7;V;0.8;V;0.8;V;0.8;V
28;079;4;6;28079004_6_48;2023;09;27;0.7;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.6;V;0.7;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.4;V;0.6;V;0.7;V;0.7;V
28;079;4;6;28079004_6_48;2023;09;28;0.6;V;0.5;V;0.5;V;0.4;V;0.3;V;0.3;V;0.4;V;0.5;V;0.6;V;0.6;V;0.7;V;0.6;V;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.7;V;0.6;V
28;079;4;6;28079004_6_48;2023;09;29;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.6;V;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.8;V;0.8;V;0.7;V;0.6;V
28;079;4;6;28079004_6_48;2023;09;30;0.5;V;0.4;V;0.5;V;0.5;V;0.4;V;0.4;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;1;N;1.5;N;0.8;V;0.5;V;0.6;V
28;079;4;7;28079004_7_8;2023;09;01;4;V;15;V;12;V;4;V;1;V;1;V;6;V;19;V;45;V;49;V;8;V;9;V;6;V;3;V;1;V;1;V;1;V;2;V;2;V;2;V;9;V;10;V;1;V;2;V
28;079;4;7;28079004_7_8;2023;09;02;2;V;10;V;11;V;18;V;14;V;7;V;3;V;1;V;4;V;5;V;9;V;4;V;2;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2023;09;03;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;3;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;079;4;7;28079004_7_8;2023;09;04;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;5;V;4;V;5;V;4;V;2;V;2;V;3;V;2;V;2;V;1;V;1;V;3;V;1;V;3;V;1;V
28;079;4;7;28079004_7_8;2023;09;05;1;V;1;V;2;V;3;V;8;V;2;V;2;V;35;V;86;V;73;V;12;V;12;V;7;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V
28;079;4;7;28079004_7_8;2023;09;06;3;V;1;V;2;V;4;V;2;V;3;V;1;V;14;V;13;V;22;V;30;V;16;V;398;N;5;V;4;V;4;V;3;V;3;V;3;V;5;V;19;V;15;V;3;V;13;V
28;079;4;7;28079004_7_8;2023;09;07;17;V;8;V;3;V;3;V;2;V;2;V;3;V;4;V;8;V;13;V;9;V;8;V;7;V;5;V;5;V;4;V;3;V;3;V;3;V;3;V;2;V;3;V;4;V;16;V
28;079;4;7;28079004_7_8;2023;09;08;13;V;5;V;3;V;4;V;2;V;2;V;3;V;4;V;5;V;6;V;7;V;9;V;7;V;4;V;4;V;3;V;3;V;3;V;3;V;5;V;15;V;22;V;16;V;22;V
28;079;4;7;28079004_7_8;2023;09;09;6;V;3;V;3;V;4;V;3;V;3;V;3;V;2;V;5;V;8;V;5;V;5;V;3;V;5;V;4;V;4;V;4;V;4;V;7;V;9;V;5;V;4;V;3;V;4;V
28;079;4;7;28079004_7_8;2023;09;10;5;V;3;V;3;V;2;V;2;V;2;V;2;V;3;V;4;V;5;V;6;V;5;V;6;V;4;V;3;V;3;V;2;V;3;V;3;V;4;V;10;V;3;V;3;V;3;V
28;079;4;7;28079004_7_8;2023;09;11;3;V;3;V;2;V;2;V;2;V;2;V;3;V;5;V;23;V;28;V;18;V;10;V;10;V;8;V;14;V;5;V;4;V;4;V;4;V;3;V;3;V;14;V;12;V;14;V
28;079;4;7;28079004_7_8;2023;09;12;6;V;2;V;2;V;2;V;2;V;3;V;4;V;20;V;28;V;36;V;48;V;43;V;17;V;16;V;9;V;5;V;5;V;6;V;6;V;6;V;3;V;3;V;8;V;2;V
28;079;4;7;28079004_7_8;2023;09;13;2;V;2;V;3;V;2;V;2;V;2;V;2;V;3;V;4;V;6;V;7;V;8;V;9;V;8;V;6;V;4;V;4;V;4;V;4;V;4;V;3;V;8;V;8;V;6;V
28;079;4;7;28079004_7_8;2023;09;14;3;V;2;V;3;V;2;V;2;V;2;V;3;V;8;V;6;V;12;V;10;V;11;V;9;V;5;V;6;V;4;V;8;V;13;V;13;V;7;V;15;V;9;V;7;V;16;V
28;079;4;7;28079004_7_8;2023;09;15;3;V;3;V;2;V;3;V;2;V;2;V;3;V;3;V;3;V;4;V;9;V;8;V;8;V;6;V;4;V;3;V;4;V;3;V;4;V;3;V;5;V;8;V;3;V;2;V
28;079;4;7;28079004_7_8;2023;09;16;3;V;4;V;3;V;3;V;2;V;2;V;3;V;3;V;4;V;5;V;6;V;6;V;5;V;6;V;6;V;5;V;3;V;4;V;4;V;6;V;8;V;19;V;12;V;8;V
28;079;4;7;28079004_7_8;2023;09;17;13;V;8;V;5;V;2;V;2;V;3;V;4;V;3;V;2;V;5;V;4;V;5;V;4;V;3;V;4;V;4;V;3;V;3;V;5;V;4;V;4;V;6;V;4;V;5;V
28;079;4;7;28079004_7_8;2023;09;18;4;V;5;V;2;V;2;V;2;V;3;V;3;V;5;V;8;V;14;V;11;V;9;V;7;V;7;V;4;V;5;V;4;V;4;V;4;V;5;V;3;V;2;V;2;V;3;V
28;079;4;7;28079004_7_8;2023;09;19;8;V;21;V;21;V;16;V;12;V;9;V;17;V;49;V;74;V;76;V;57;V;10;V;7;V;5;V;5;V;5;V;5;V;6;V;4;V;3;V;2;V;3;V;2;V;5;V
28;079;4;7;28079004_7_8;2023;09;20;7;V;10;V;4;V;2;V;5;V;4;V;9;V;17;V;363;N;447;N;446;N;235;N;335;N;6;V;5;V;4;V;4;V;4;V;4;V;5;V;6;V;6;V;3;V;3;V
28;079;4;7;28079004_7_8;2023;09;21;6;V;3;V;5;V;2;V;2;V;2;V;3;V;3;V;5;V;6;V;4;V;5;V;5;V;8;V;5;V;5;V;5;V;4;V;5;V;4;V;4;V;3;V;2;V;2;V
28;079;4;7;28079004_7_8;2023;09;22;2;V;2;V;4;V;2;V;2;V;2;V;3;V;3;V;14;V;13;V;9;V;6;V;6;V;8;V;5;V;6;V;7;V;8;V;5;V;6;V;4;V;3;V;6;N;4;V
28;079;4;7;28079004_7_8;2023;09;23;8;V;10;V;29;V;14;V;5;V;5;V;6;V;11;V;32;V;23;V;19;V;13;V;8;V;8;V;10;V;5;V;5;V;5;V;6;V;14;V;39;V;28;V;21;V;22;V
28;079;4;7;28079004_7_8;2023;09;24;8;V;13;V;9;V;7;V;9;V;7;V;7;V;8;V;33;V;29;V;23;V;9;V;9;V;6;V;11;V;6;V;4;V;4;V;4;V;7;V;31;V;24;V;23;V;5;V
28;079;4;7;28079004_7_8;2023;09;25;6;V;11;V;6;V;4;V;3;V;4;V;11;V;44;V;97;V;94;V;65;V;37;V;25;V;15;V;8;V;6;V;6;V;3;V;3;V;7;V;64;V;79;V;42;V;23;V
28;079;4;7;28079004_7_8;2023;09;26;16;V;15;V;16;V;7;V;2;V;6;V;9;V;51;V;77;V;96;V;41;V;31;V;17;V;12;V;11;V;8;V;6;V;5;V;5;V;7;V;27;V;27;V;37;V;42;V
28;079;4;7;28079004_7_8;2023;09;27;40;V;12;V;11;V;6;V;6;V;11;V;17;V;31;V;67;V;87;V;19;V;11;V;10;V;11;V;8;V;5;V;4;V;3;V;4;V;6;V;4;V;23;V;43;V;46;V
28;079;4;7;28079004_7_8;2023;09;28;34;V;24;V;16;V;9;V;5;V;9;V;18;V;48;V;66;V;75;V;74;V;52;V;20;V;13;V;8;V;4;V;4;V;4;V;4;V;3;V;4;V;4;V;20;V;22;V
28;079;4;7;28079004_7_8;2023;09;29;5;V;6;V;5;V;8;V;4;V;5;V;12;V;38;V;52;V;53;V;45;V;22;V;10;V;8;V;7;V;5;V;4;V;5;V;7;V;11;V;33;V;75;V;54;V;26;V
28;079;4;7;28079004_7_8;2023;09;30;19;V;6;V;20;V;21;V;14;V;7;V;7;V;11;V;33;V;35;V;36;V;31;V;11;V;7;V;6;V;7;V;4;V;6;V;7;V;33;V;176;N;45;V;8;V;8;V
28;079;4;8;28079004_8_8;2023;09;01;59;V;77;V;77;V;54;V;36;V;36;V;43;V;53;V;60;V;62;V;35;V;40;V;32;V;22;V;9;V;10;V;8;V;11;V;13;V;19;V;34;V;30;V;20;V;47;V
28;079;4;8;28079004_8_8;2023;09;02;74;V;73;V;66;V;74;V;66;V;56;V;44;V;29;V;34;V;42;V;43;V;30;V;14;V;17;V;9;V;9;V;8;V;10;V;10;V;11;V;15;V;12;V;12;V;13;V
28;079;4;8;28079004_8_8;2023;09;03;13;V;16;V;11;V;9;V;7;V;8;V;10;V;9;V;10;V;14;V;11;V;15;V;13;V;12;V;15;V;15;V;15;V;16;V;10;V;12;V;13;V;17;V;17;V;9;V
28;079;4;8;28079004_8_8;2023;09;04;7;V;9;V;10;V;10;V;8;V;10;V;10;V;35;V;55;V;47;V;52;V;42;V;29;V;23;V;22;V;16;V;12;V;8;V;7;V;10;V;22;V;34;V;39;V;41;V
28;079;4;8;28079004_8_8;2023;09;05;31;V;27;V;30;V;38;V;25;V;26;V;25;V;33;V;36;V;49;V;43;V;39;V;34;V;23;V;10;V;7;V;7;V;10;V;13;V;18;V;44;V;36;V;53;V;75;V
28;079;4;8;28079004_8_8;2023;09;06;60;V;46;V;33;V;42;V;35;V;25;V;27;V;45;V;51;V;53;V;48;V;35;V;52;N;25;V;16;V;13;V;11;V;10;V;16;V;22;V;52;V;77;V;77;V;87;V
28;079;4;8;28079004_8_8;2023;09;07;67;V;63;V;50;V;21;V;13;V;12;V;18;V;34;V;48;V;56;V;41;V;31;V;26;V;21;V;21;V;16;V;12;V;16;V;17;V;21;V;42;V;48;V;68;V;87;V
28;079;4;8;28079004_8_8;2023;09;08;65;V;62;V;56;V;41;V;18;V;17;V;19;V;32;V;37;V;31;V;32;V;32;V;27;V;18;V;14;V;14;V;11;V;13;V;14;V;21;V;39;V;66;V;109;V;76;V
28;079;4;8;28079004_8_8;2023;09;09;52;V;24;V;22;V;31;V;26;V;17;V;18;V;21;V;20;V;20;V;17;V;16;V;13;V;16;V;13;V;11;V;11;V;17;V;27;V;28;V;28;V;36;V;30;V;31;V
28;079;4;8;28079004_8_8;2023;09;10;36;V;35;V;32;V;23;V;14;V;13;V;12;V;25;V;27;V;23;V;20;V;16;V;17;V;14;V;11;V;9;V;7;V;10;V;11;V;15;V;34;V;46;V;27;V;31;V
28;079;4;8;28079004_8_8;2023;09;11;22;V;22;V;18;V;19;V;18;V;12;V;20;V;49;V;58;V;57;V;48;V;23;V;22;V;15;V;22;V;14;V;13;V;13;V;13;V;19;V;24;V;43;V;38;V;41;V
28;079;4;8;28079004_8_8;2023;09;12;39;V;25;V;18;V;20;V;26;V;23;V;26;V;37;V;40;V;43;V;56;V;61;V;45;V;50;V;37;V;23;V;17;V;28;V;31;V;31;V;28;V;65;V;79;V;21;V
